,ano,uf,genero,mes,numero
3405,2017,Alagoas,Feminino,Outubro,2
3406,2017,Alagoas,Feminino,Novembro,4
3407,2017,Alagoas,Feminino,Dezembro,11
3408,2017,Sergipe,Feminino,Janeiro,2
3409,2017,Sergipe,Feminino,Fevereiro,0
3410,2017,Sergipe,Feminino,Março,0
3411,2017,Sergipe,Feminino,Abril,3
3412,2017,Sergipe,Feminino,Maio,1
3413,2017,Sergipe,Feminino,Junho,0
3414,2017,Sergipe,Feminino,Julho,0
3415,2017,Sergipe,Feminino,Agosto,1
3416,2017,Sergipe,Feminino,Setembro,0
3417,2017,Sergipe,Feminino,Outubro,1
3418,2017,Sergipe,Feminino,Novembro,0
3419,2017,Sergipe,Feminino,Dezembro,3
3420,2017,Bahia,Feminino,Janeiro,2
3421,2017,Bahia,Feminino,Fevereiro,2
3422,2017,Bahia,Feminino,Março,4
3423,2017,Bahia,Feminino,Abril,4
3424,2017,Bahia,Feminino,Maio,6
3425,2017,Bahia,Feminino,Junho,6
3426,2017,Bahia,Feminino,Julho,9
3427,2017,Bahia,Feminino,Agosto,9
3428,2017,Bahia,Feminino,Setembro,10
3429,2017,Bahia,Feminino,Outubro,14
3430,2017,Bahia,Feminino,Novembro,7
3431,2017,Bahia,Feminino,Dezembro,8
3432,2017,Minas Gerais,Feminino,Janeiro,25
3433,2017,Minas Gerais,Feminino,Fevereiro,15
3434,2017,Minas Gerais,Feminino,Março,20
3435,2017,Minas Gerais,Feminino,Abril,15
3436,2017,Minas Gerais,Feminino,Maio,26
3437,2017,Minas Gerais,Feminino,Junho,21
3438,2017,Minas Gerais,Feminino,Julho,19
3439,2017,Minas Gerais,Feminino,Agosto,20
3440,2017,Minas Gerais,Feminino,Setembro,25
3441,2017,Minas Gerais,Feminino,Outubro,17
3442,2017,Minas Gerais,Feminino,Novembro,19
3443,2017,Minas Gerais,Feminino,Dezembro,28
3444,2017,Espírito Santo,Feminino,Janeiro,5
3445,2017,Espírito Santo,Feminino,Fevereiro,1
3446,2017,Espírito Santo,Feminino,Março,3
3447,2017,Espírito Santo,Feminino,Abril,6
3448,2017,Espírito Santo,Feminino,Maio,3
3449,2017,Espírito Santo,Feminino,Junho,5
3450,2017,Espírito Santo,Feminino,Julho,3
3451,2017,Espírito Santo,Feminino,Agosto,2
3452,2017,Espírito Santo,Feminino,Setembro,4
3453,2017,Espírito Santo,Feminino,Outubro,8
3454,2017,Espírito Santo,Feminino,Novembro,1
3455,2017,Espírito Santo,Feminino,Dezembro,8
3456,2017,Rio de Janeiro,Feminino,Janeiro,22
3457,2017,Rio de Janeiro,Feminino,Fevereiro,17
3458,2017,Rio de Janeiro,Feminino,Março,30
3459,2017,Rio de Janeiro,Feminino,Abril,26
3460,2017,Rio de Janeiro,Feminino,Maio,23
3461,2017,Rio de Janeiro,Feminino,Junho,20
3462,2017,Rio de Janeiro,Feminino,Julho,24
3463,2017,Rio de Janeiro,Feminino,Agosto,31
3464,2017,Rio de Janeiro,Feminino,Setembro,29
3465,2017,Rio de Janeiro,Feminino,Outubro,29
3466,2017,Rio de Janeiro,Feminino,Novembro,22
3467,2017,Rio de Janeiro,Feminino,Dezembro,26
3468,2017,São Paulo,Feminino,Janeiro,91
3469,2017,São Paulo,Feminino,Fevereiro,81
3470,2017,São Paulo,Feminino,Março,128
3471,2017,São Paulo,Feminino,Abril,113
3472,2017,São Paulo,Feminino,Maio,123
3473,2017,São Paulo,Feminino,Junho,121
3474,2017,São Paulo,Feminino,Julho,119
3475,2017,São Paulo,Feminino,Agosto,128
3476,2017,São Paulo,Feminino,Setembro,154
3477,2017,São Paulo,Feminino,Outubro,151
3478,2017,São Paulo,Feminino,Novembro,143
3479,2017,São Paulo,Feminino,Dezembro,143
3480,2017,Paraná,Feminino,Janeiro,12
3481,2017,Paraná,Feminino,Fevereiro,6
3482,2017,Paraná,Feminino,Março,11
3483,2017,Paraná,Feminino,Abril,10
3484,2017,Paraná,Feminino,Maio,13
3485,2017,Paraná,Feminino,Junho,12
3486,2017,Paraná,Feminino,Julho,14
3487,2017,Paraná,Feminino,Agosto,14
3488,2017,Paraná,Feminino,Setembro,16
3489,2017,Paraná,Feminino,Outubro,12
3490,2017,Paraná,Feminino,Novembro,20
3491,2017,Paraná,Feminino,Dezembro,24
3492,2017,Santa Catarina,Feminino,Janeiro,4
3493,2017,Santa Catarina,Feminino,Fevereiro,10
3494,2017,Santa Catarina,Feminino,Março,14
3495,2017,Santa Catarina,Feminino,Abril,9
3496,2017,Santa Catarina,Feminino,Maio,14
3497,2017,Santa Catarina,Feminino,Junho,12
3498,2017,Santa Catarina,Feminino,Julho,15
3499,2017,Santa Catarina,Feminino,Agosto,11
3500,2017,Santa Catarina,Feminino,Setembro,11
3501,2017,Santa Catarina,Feminino,Outubro,8
3502,2017,Santa Catarina,Feminino,Novembro,16
3503,2017,Santa Catarina,Feminino,Dezembro,11
3504,2017,Rio Grande do Sul,Feminino,Janeiro,7
3505,2017,Rio Grande do Sul,Feminino,Fevereiro,8
3506,2017,Rio Grande do Sul,Feminino,Março,10
3507,2017,Rio Grande do Sul,Feminino,Abril,4
3508,2017,Rio Grande do Sul,Feminino,Maio,15
3509,2017,Rio Grande do Sul,Feminino,Junho,16
3510,2017,Rio Grande do Sul,Feminino,Julho,15
3511,2017,Rio Grande do Sul,Feminino,Agosto,10
3512,2017,Rio Grande do Sul,Feminino,Setembro,10
3513,2017,Rio Grande do Sul,Feminino,Outubro,10
3514,2017,Rio Grande do Sul,Feminino,Novembro,12
3515,2017,Rio Grande do Sul,Feminino,Dezembro,11
3516,2017,Mato Grosso do Sul,Feminino,Janeiro,3
3517,2017,Mato Grosso do Sul,Feminino,Fevereiro,5
3518,2017,Mato Grosso do Sul,Feminino,Março,5
3519,2017,Mato Grosso do Sul,Feminino,Abril,3
3520,2017,Mato Grosso do Sul,Feminino,Maio,11
3521,2017,Mato Grosso do Sul,Feminino,Junho,2
3522,2017,Mato Grosso do Sul,Feminino,Julho,6
3523,2017,Mato Grosso do Sul,Feminino,Agosto,9
3524,2017,Mato Grosso do Sul,Feminino,Setembro,7
3525,2017,Mato Grosso do Sul,Feminino,Outubro,7
3526,2017,Mato Grosso do Sul,Feminino,Novembro,9
3527,2017,Mato Grosso do Sul,Feminino,Dezembro,6
3528,2017,Mato Grosso,Feminino,Janeiro,1
3529,2017,Mato Grosso,Feminino,Fevereiro,3
3530,2017,Mato Grosso,Feminino,Março,1
3531,2017,Mato Grosso,Feminino,Abril,0
3532,2017,Mato Grosso,Feminino,Maio,0
3533,2017,Mato Grosso,Feminino,Junho,2
3534,2017,Mato Grosso,Feminino,Julho,4
3535,2017,Mato Grosso,Feminino,Agosto,3
3536,2017,Mato Grosso,Feminino,Setembro,2
3537,2017,Mato Grosso,Feminino,Outubro,1
3538,2017,Mato Grosso,Feminino,Novembro,2
3539,2017,Mato Grosso,Feminino,Dezembro,2
3540,2017,Goiás,Feminino,Janeiro,10
3541,2017,Goiás,Feminino,Fevereiro,5
3542,2017,Goiás,Feminino,Março,8
3543,2017,Goiás,Feminino,Abril,5
3544,2017,Goiás,Feminino,Maio,5
3545,2017,Goiás,Feminino,Junho,5
3546,2017,Goiás,Feminino,Julho,10
3547,2017,Goiás,Feminino,Agosto,12
3548,2017,Goiás,Feminino,Setembro,14
3549,2017,Goiás,Feminino,Outubro,5
3550,2017,Goiás,Feminino,Novembro,10
3551,2017,Goiás,Feminino,Dezembro,7
3552,2017,Distrito Federal,Feminino,Janeiro,6
3553,2017,Distrito Federal,Feminino,Fevereiro,4
3554,2017,Distrito Federal,Feminino,Março,5
3555,2017,Distrito Federal,Feminino,Abril,8
3556,2017,Distrito Federal,Feminino,Maio,8
3557,2017,Distrito Federal,Feminino,Junho,7
3558,2017,Distrito Federal,Feminino,Julho,8
3559,2017,Distrito Federal,Feminino,Agosto,5
3560,2017,Distrito Federal,Feminino,Setembro,9
3561,2017,Distrito Federal,Feminino,Outubro,6
3562,2017,Distrito Federal,Feminino,Novembro,10
3563,2017,Distrito Federal,Feminino,Dezembro,6
3564,2018,Rondônia,Feminino,Janeiro,3
3565,2018,Rondônia,Feminino,Fevereiro,3
3566,2018,Rondônia,Feminino,Março,0
3567,2018,Rondônia,Feminino,Abril,0
3568,2018,Rondônia,Feminino,Maio,0
3569,2018,Rondônia,Feminino,Junho,0
3570,2018,Rondônia,Feminino,Julho,1
3571,2018,Rondônia,Feminino,Agosto,0
3572,2018,Rondônia,Feminino,Setembro,1
3573,2018,Rondônia,Feminino,Outubro,4
3574,2018,Rondônia,Feminino,Novembro,2
3575,2018,Rondônia,Feminino,Dezembro,4
3576,2018,Acre,Feminino,Janeiro,0
3577,2018,Acre,Feminino,Fevereiro,0
3578,2018,Acre,Feminino,Março,1
3579,2018,Acre,Feminino,Abril,1
3580,2018,Acre,Feminino,Maio,1
3581,2018,Acre,Feminino,Junho,0
3582,2018,Acre,Feminino,Julho,1
3583,2018,Acre,Feminino,Agosto,0
3584,2018,Acre,Feminino,Setembro,0
3585,2018,Acre,Feminino,Outubro,0
3586,2018,Acre,Feminino,Novembro,0
3587,2018,Acre,Feminino,Dezembro,8
3588,2018,Amazonas,Feminino,Janeiro,1
3589,2018,Amazonas,Feminino,Fevereiro,1
3590,2018,Amazonas,Feminino,Março,5
3591,2018,Amazonas,Feminino,Abril,0
3592,2018,Amazonas,Feminino,Maio,2
3593,2018,Amazonas,Feminino,Junho,3
3594,2018,Amazonas,Feminino,Julho,0
3595,2018,Amazonas,Feminino,Agosto,1
3596,2018,Amazonas,Feminino,Setembro,3
3597,2018,Amazonas,Feminino,Outubro,1
3598,2018,Amazonas,Feminino,Novembro,3
3599,2018,Amazonas,Feminino,Dezembro,11
3600,2018,Roraima,Feminino,Janeiro,0
3601,2018,Roraima,Feminino,Fevereiro,0
3602,2018,Roraima,Feminino,Março,0
3603,2018,Roraima,Feminino,Abril,0
3604,2018,Roraima,Feminino,Maio,0
3605,2018,Roraima,Feminino,Junho,0
3606,2018,Roraima,Feminino,Julho,0
3607,2018,Roraima,Feminino,Agosto,0
3608,2018,Roraima,Feminino,Setembro,0
3609,2018,Roraima,Feminino,Outubro,1
3610,2018,Roraima,Feminino,Novembro,1
3611,2018,Roraima,Feminino,Dezembro,2
3612,2018,Pará,Feminino,Janeiro,3
3613,2018,Pará,Feminino,Fevereiro,1
3614,2018,Pará,Feminino,Março,2
3615,2018,Pará,Feminino,Abril,3
3616,2018,Pará,Feminino,Maio,5
3617,2018,Pará,Feminino,Junho,3
3618,2018,Pará,Feminino,Julho,4
3619,2018,Pará,Feminino,Agosto,8
3620,2018,Pará,Feminino,Setembro,3
3621,2018,Pará,Feminino,Outubro,9
3622,2018,Pará,Feminino,Novembro,5
3623,2018,Pará,Feminino,Dezembro,66
3624,2018,Amapá,Feminino,Janeiro,0
3625,2018,Amapá,Feminino,Fevereiro,0
3626,2018,Amapá,Feminino,Março,1
3627,2018,Amapá,Feminino,Abril,0
3628,2018,Amapá,Feminino,Maio,1
3629,2018,Amapá,Feminino,Junho,0
3630,2018,Amapá,Feminino,Julho,0
3631,2018,Amapá,Feminino,Agosto,0
3632,2018,Amapá,Feminino,Setembro,1
3633,2018,Amapá,Feminino,Outubro,0
3634,2018,Amapá,Feminino,Novembro,0
3635,2018,Amapá,Feminino,Dezembro,4
3636,2018,Tocantins,Feminino,Janeiro,0
3637,2018,Tocantins,Feminino,Fevereiro,0
3638,2018,Tocantins,Feminino,Março,0
3639,2018,Tocantins,Feminino,Abril,0
3640,2018,Tocantins,Feminino,Maio,0
3641,2018,Tocantins,Feminino,Junho,2
3642,2018,Tocantins,Feminino,Julho,0
3643,2018,Tocantins,Feminino,Agosto,1
3644,2018,Tocantins,Feminino,Setembro,0
3645,2018,Tocantins,Feminino,Outubro,0
3646,2018,Tocantins,Feminino,Novembro,0
3647,2018,Tocantins,Feminino,Dezembro,8
3648,2018,Maranhão,Feminino,Janeiro,1
3649,2018,Maranhão,Feminino,Fevereiro,0
3650,2018,Maranhão,Feminino,Março,1
3651,2018,Maranhão,Feminino,Abril,1
3652,2018,Maranhão,Feminino,Maio,1
3653,2018,Maranhão,Feminino,Junho,0
3654,2018,Maranhão,Feminino,Julho,2
3655,2018,Maranhão,Feminino,Agosto,0
3656,2018,Maranhão,Feminino,Setembro,1
3657,2018,Maranhão,Feminino,Outubro,0
3658,2018,Maranhão,Feminino,Novembro,2
3659,2018,Maranhão,Feminino,Dezembro,5
3660,2018,Piauí,Feminino,Janeiro,1
3661,2018,Piauí,Feminino,Fevereiro,1
3662,2018,Piauí,Feminino,Março,1
3663,2018,Piauí,Feminino,Abril,0
3664,2018,Piauí,Feminino,Maio,4
3665,2018,Piauí,Feminino,Junho,5
3666,2018,Piauí,Feminino,Julho,1
3667,2018,Piauí,Feminino,Agosto,0
3668,2018,Piauí,Feminino,Setembro,1
3669,2018,Piauí,Feminino,Outubro,0
3670,2018,Piauí,Feminino,Novembro,2
3671,2018,Piauí,Feminino,Dezembro,12
3672,2018,Ceará,Feminino,Janeiro,13
3673,2018,Ceará,Feminino,Fevereiro,11
3674,2018,Ceará,Feminino,Março,11
3675,2018,Ceará,Feminino,Abril,11
3676,2018,Ceará,Feminino,Maio,15
3677,2018,Ceará,Feminino,Junho,14
3678,2018,Ceará,Feminino,Julho,12
3679,2018,Ceará,Feminino,Agosto,9
3680,2018,Ceará,Feminino,Setembro,15
3681,2018,Ceará,Feminino,Outubro,13
3682,2018,Ceará,Feminino,Novembro,19
3683,2018,Ceará,Feminino,Dezembro,69
3684,2018,Rio Grande do Norte,Feminino,Janeiro,6
3685,2018,Rio Grande do Norte,Feminino,Fevereiro,4
3686,2018,Rio Grande do Norte,Feminino,Março,1
3687,2018,Rio Grande do Norte,Feminino,Abril,1
3688,2018,Rio Grande do Norte,Feminino,Maio,8
3689,2018,Rio Grande do Norte,Feminino,Junho,4
3690,2018,Rio Grande do Norte,Feminino,Julho,2
3691,2018,Rio Grande do Norte,Feminino,Agosto,3
3692,2018,Rio Grande do Norte,Feminino,Setembro,5
3693,2018,Rio Grande do Norte,Feminino,Outubro,3
3694,2018,Rio Grande do Norte,Feminino,Novembro,9
3695,2018,Rio Grande do Norte,Feminino,Dezembro,23
3696,2018,Paraíba,Feminino,Janeiro,3
3697,2018,Paraíba,Feminino,Fevereiro,6
3698,2018,Paraíba,Feminino,Março,5
3699,2018,Paraíba,Feminino,Abril,2
3700,2018,Paraíba,Feminino,Maio,1
3701,2018,Paraíba,Feminino,Junho,1
3702,2018,Paraíba,Feminino,Julho,6
3703,2018,Paraíba,Feminino,Agosto,4
3704,2018,Paraíba,Feminino,Setembro,5
3705,2018,Paraíba,Feminino,Outubro,3
3706,2018,Paraíba,Feminino,Novembro,6
3707,2018,Paraíba,Feminino,Dezembro,22
3708,2018,Pernambuco,Feminino,Janeiro,13
3709,2018,Pernambuco,Feminino,Fevereiro,13
3710,2018,Pernambuco,Feminino,Março,5
3711,2018,Pernambuco,Feminino,Abril,11
3712,2018,Pernambuco,Feminino,Maio,8
3713,2018,Pernambuco,Feminino,Junho,4
3714,2018,Pernambuco,Feminino,Julho,14
3715,2018,Pernambuco,Feminino,Agosto,17
3716,2018,Pernambuco,Feminino,Setembro,10
3717,2018,Pernambuco,Feminino,Outubro,18
3718,2018,Pernambuco,Feminino,Novembro,32
3719,2018,Pernambuco,Feminino,Dezembro,115
3720,2018,Alagoas,Feminino,Janeiro,2
3721,2018,Alagoas,Feminino,Fevereiro,2
3722,2018,Alagoas,Feminino,Março,3
3723,2018,Alagoas,Feminino,Abril,1
3724,2018,Alagoas,Feminino,Maio,2
3725,2018,Alagoas,Feminino,Junho,1
3726,2018,Alagoas,Feminino,Julho,1
3727,2018,Alagoas,Feminino,Agosto,0
3728,2018,Alagoas,Feminino,Setembro,2
3729,2018,Alagoas,Feminino,Outubro,3
3730,2018,Alagoas,Feminino,Novembro,2
3731,2018,Alagoas,Feminino,Dezembro,37
3732,2018,Sergipe,Feminino,Janeiro,1
3733,2018,Sergipe,Feminino,Fevereiro,0
3734,2018,Sergipe,Feminino,Março,3
3735,2018,Sergipe,Feminino,Abril,0
3736,2018,Sergipe,Feminino,Maio,0
3737,2018,Sergipe,Feminino,Junho,0
3738,2018,Sergipe,Feminino,Julho,3
3739,2018,Sergipe,Feminino,Agosto,0
3740,2018,Sergipe,Feminino,Setembro,3
3741,2018,Sergipe,Feminino,Outubro,5
3742,2018,Sergipe,Feminino,Novembro,3
3743,2018,Sergipe,Feminino,Dezembro,5
3744,2018,Bahia,Feminino,Janeiro,8
3745,2018,Bahia,Feminino,Fevereiro,7
3746,2018,Bahia,Feminino,Março,0
3747,2018,Bahia,Feminino,Abril,5
3748,2018,Bahia,Feminino,Maio,12
3749,2018,Bahia,Feminino,Junho,15
3750,2018,Bahia,Feminino,Julho,14
3751,2018,Bahia,Feminino,Agosto,5
3752,2018,Bahia,Feminino,Setembro,13
3753,2018,Bahia,Feminino,Outubro,14
3754,2018,Bahia,Feminino,Novembro,17
3755,2018,Bahia,Feminino,Dezembro,60
3756,2018,Minas Gerais,Feminino,Janeiro,24
3757,2018,Minas Gerais,Feminino,Fevereiro,19
3758,2018,Minas Gerais,Feminino,Março,21
3759,2018,Minas Gerais,Feminino,Abril,21
3760,2018,Minas Gerais,Feminino,Maio,32
3761,2018,Minas Gerais,Feminino,Junho,22
3762,2018,Minas Gerais,Feminino,Julho,25
3763,2018,Minas Gerais,Feminino,Agosto,24
3764,2018,Minas Gerais,Feminino,Setembro,43
3765,2018,Minas Gerais,Feminino,Outubro,32
3766,2018,Minas Gerais,Feminino,Novembro,34
3767,2018,Minas Gerais,Feminino,Dezembro,115
3768,2018,Espírito Santo,Feminino,Janeiro,4
3769,2018,Espírito Santo,Feminino,Fevereiro,3
3770,2018,Espírito Santo,Feminino,Março,4
3771,2018,Espírito Santo,Feminino,Abril,7
3772,2018,Espírito Santo,Feminino,Maio,5
3773,2018,Espírito Santo,Feminino,Junho,3
3774,2018,Espírito Santo,Feminino,Julho,5
3775,2018,Espírito Santo,Feminino,Agosto,4
3776,2018,Espírito Santo,Feminino,Setembro,4
3777,2018,Espírito Santo,Feminino,Outubro,4
3778,2018,Espírito Santo,Feminino,Novembro,4
3779,2018,Espírito Santo,Feminino,Dezembro,16
3780,2018,Rio de Janeiro,Feminino,Janeiro,25
3781,2018,Rio de Janeiro,Feminino,Fevereiro,14
3782,2018,Rio de Janeiro,Feminino,Março,33
3783,2018,Rio de Janeiro,Feminino,Abril,24
3784,2018,Rio de Janeiro,Feminino,Maio,21
3785,2018,Rio de Janeiro,Feminino,Junho,23
3786,2018,Rio de Janeiro,Feminino,Julho,24
3787,2018,Rio de Janeiro,Feminino,Agosto,32
3788,2018,Rio de Janeiro,Feminino,Setembro,29
3789,2018,Rio de Janeiro,Feminino,Outubro,35
3790,2018,Rio de Janeiro,Feminino,Novembro,37
3791,2018,Rio de Janeiro,Feminino,Dezembro,109
3792,2018,São Paulo,Feminino,Janeiro,129
3793,2018,São Paulo,Feminino,Fevereiro,105
3794,2018,São Paulo,Feminino,Março,107
3795,2018,São Paulo,Feminino,Abril,120
3796,2018,São Paulo,Feminino,Maio,131
3797,2018,São Paulo,Feminino,Junho,130
3798,2018,São Paulo,Feminino,Julho,143
3799,2018,São Paulo,Feminino,Agosto,120
3800,2018,São Paulo,Feminino,Setembro,184
3801,2018,São Paulo,Feminino,Outubro,189
3802,2018,São Paulo,Feminino,Novembro,260
3803,2018,São Paulo,Feminino,Dezembro,827
3804,2018,Paraná,Feminino,Janeiro,12
3805,2018,Paraná,Feminino,Fevereiro,7
3806,2018,Paraná,Feminino,Março,17
3807,2018,Paraná,Feminino,Abril,15
3808,2018,Paraná,Feminino,Maio,14
3809,2018,Paraná,Feminino,Junho,9
3810,2018,Paraná,Feminino,Julho,16
3811,2018,Paraná,Feminino,Agosto,12
3812,2018,Paraná,Feminino,Setembro,19
3813,2018,Paraná,Feminino,Outubro,24
3814,2018,Paraná,Feminino,Novembro,27
3815,2018,Paraná,Feminino,Dezembro,111
3816,2018,Santa Catarina,Feminino,Janeiro,14
3817,2018,Santa Catarina,Feminino,Fevereiro,7
3818,2018,Santa Catarina,Feminino,Março,9
3819,2018,Santa Catarina,Feminino,Abril,8
3820,2018,Santa Catarina,Feminino,Maio,7
3821,2018,Santa Catarina,Feminino,Junho,12
3822,2018,Santa Catarina,Feminino,Julho,16
3823,2018,Santa Catarina,Feminino,Agosto,18
3824,2018,Santa Catarina,Feminino,Setembro,16
3825,2018,Santa Catarina,Feminino,Outubro,13
3826,2018,Santa Catarina,Feminino,Novembro,18
3827,2018,Santa Catarina,Feminino,Dezembro,62
3828,2018,Rio Grande do Sul,Feminino,Janeiro,7
3829,2018,Rio Grande do Sul,Feminino,Fevereiro,12
3830,2018,Rio Grande do Sul,Feminino,Março,13
3831,2018,Rio Grande do Sul,Feminino,Abril,11
3832,2018,Rio Grande do Sul,Feminino,Maio,11
3833,2018,Rio Grande do Sul,Feminino,Junho,10
3834,2018,Rio Grande do Sul,Feminino,Julho,11
3835,2018,Rio Grande do Sul,Feminino,Agosto,10
3836,2018,Rio Grande do Sul,Feminino,Setembro,19
3837,2018,Rio Grande do Sul,Feminino,Outubro,16
3838,2018,Rio Grande do Sul,Feminino,Novembro,30
3839,2018,Rio Grande do Sul,Feminino,Dezembro,119
3840,2018,Mato Grosso do Sul,Feminino,Janeiro,3
3841,2018,Mato Grosso do Sul,Feminino,Fevereiro,10
3842,2018,Mato Grosso do Sul,Feminino,Março,11
3843,2018,Mato Grosso do Sul,Feminino,Abril,2
3844,2018,Mato Grosso do Sul,Feminino,Maio,7
3845,2018,Mato Grosso do Sul,Feminino,Junho,6
3846,2018,Mato Grosso do Sul,Feminino,Julho,8
3847,2018,Mato Grosso do Sul,Feminino,Agosto,4
3848,2018,Mato Grosso do Sul,Feminino,Setembro,9
3849,2018,Mato Grosso do Sul,Feminino,Outubro,7
3850,2018,Mato Grosso do Sul,Feminino,Novembro,14
3851,2018,Mato Grosso do Sul,Feminino,Dezembro,29
3852,2018,Mato Grosso,Feminino,Janeiro,1
3853,2018,Mato Grosso,Feminino,Fevereiro,0
3854,2018,Mato Grosso,Feminino,Março,0
3855,2018,Mato Grosso,Feminino,Abril,0
3856,2018,Mato Grosso,Feminino,Maio,4
3857,2018,Mato Grosso,Feminino,Junho,4
3858,2018,Mato Grosso,Feminino,Julho,1
3859,2018,Mato Grosso,Feminino,Agosto,5
3860,2018,Mato Grosso,Feminino,Setembro,5
3861,2018,Mato Grosso,Feminino,Outubro,2
3862,2018,Mato Grosso,Feminino,Novembro,2
3863,2018,Mato Grosso,Feminino,Dezembro,7
3864,2018,Goiás,Feminino,Janeiro,8
3865,2018,Goiás,Feminino,Fevereiro,8
3866,2018,Goiás,Feminino,Março,7
3867,2018,Goiás,Feminino,Abril,7
3868,2018,Goiás,Feminino,Maio,15
3869,2018,Goiás,Feminino,Junho,8
3870,2018,Goiás,Feminino,Julho,12
3871,2018,Goiás,Feminino,Agosto,14
3872,2018,Goiás,Feminino,Setembro,6
3873,2018,Goiás,Feminino,Outubro,4
3874,2018,Goiás,Feminino,Novembro,9
3875,2018,Goiás,Feminino,Dezembro,18
3876,2018,Distrito Federal,Feminino,Janeiro,11
3877,2018,Distrito Federal,Feminino,Fevereiro,11
3878,2018,Distrito Federal,Feminino,Março,7
3879,2018,Distrito Federal,Feminino,Abril,6
3880,2018,Distrito Federal,Feminino,Maio,6
3881,2018,Distrito Federal,Feminino,Junho,11
3882,2018,Distrito Federal,Feminino,Julho,8
3883,2018,Distrito Federal,Feminino,Agosto,5
3884,2018,Distrito Federal,Feminino,Setembro,9
3885,2018,Distrito Federal,Feminino,Outubro,9
3886,2018,Distrito Federal,Feminino,Novembro,11
3887,2018,Distrito Federal,Feminino,Dezembro,42
3888,2020,Rondônia,Feminino,Janeiro,1
3889,2020,Rondônia,Feminino,Fevereiro,1
3890,2020,Rondônia,Feminino,Março,1
3891,2020,Rondônia,Feminino,Abril,1
3892,2020,Rondônia,Feminino,Maio,1
3893,2020,Rondônia,Feminino,Junho,0
3894,2020,Rondônia,Feminino,Julho,1
3895,2020,Rondônia,Feminino,Agosto,2
3896,2020,Rondônia,Feminino,Setembro,0
3897,2020,Rondônia,Feminino,Outubro,3
3898,2020,Rondônia,Feminino,Novembro,2
3899,2020,Rondônia,Feminino,Dezembro,2
3900,2020,Acre,Feminino,Janeiro,0
3901,2020,Acre,Feminino,Fevereiro,0
3902,2020,Acre,Feminino,Março,0
3903,2020,Acre,Feminino,Abril,0
3904,2020,Acre,Feminino,Maio,0
3905,2020,Acre,Feminino,Junho,0
3906,2020,Acre,Feminino,Julho,1
3907,2020,Acre,Feminino,Agosto,1
3908,2020,Acre,Feminino,Setembro,0
3909,2020,Acre,Feminino,Outubro,0
3910,2020,Acre,Feminino,Novembro,1
3911,2020,Acre,Feminino,Dezembro,2
3912,2020,Amazonas,Feminino,Janeiro,3
3913,2020,Amazonas,Feminino,Fevereiro,2
3914,2020,Amazonas,Feminino,Março,4
3915,2020,Amazonas,Feminino,Abril,0
3916,2020,Amazonas,Feminino,Maio,0
3917,2020,Amazonas,Feminino,Junho,2
3918,2020,Amazonas,Feminino,Julho,4
3919,2020,Amazonas,Feminino,Agosto,3
3920,2020,Amazonas,Feminino,Setembro,4
3921,2020,Amazonas,Feminino,Outubro,10
3922,2020,Amazonas,Feminino,Novembro,4
3923,2020,Amazonas,Feminino,Dezembro,7
3924,2020,Roraima,Feminino,Janeiro,0
3925,2020,Roraima,Feminino,Fevereiro,1
3926,2020,Roraima,Feminino,Março,1
3927,2020,Roraima,Feminino,Abril,0
3928,2020,Roraima,Feminino,Maio,0
3929,2020,Roraima,Feminino,Junho,0
3930,2020,Roraima,Feminino,Julho,0
3931,2020,Roraima,Feminino,Agosto,0
3932,2020,Roraima,Feminino,Setembro,0
3933,2020,Roraima,Feminino,Outubro,0
3934,2020,Roraima,Feminino,Novembro,0
3935,2020,Roraima,Feminino,Dezembro,1
3936,2020,Pará,Feminino,Janeiro,5
3937,2020,Pará,Feminino,Fevereiro,4
3938,2020,Pará,Feminino,Março,5
3939,2020,Pará,Feminino,Abril,2
3940,2020,Pará,Feminino,Maio,3
3941,2020,Pará,Feminino,Junho,7
3942,2020,Pará,Feminino,Julho,6
3943,2020,Pará,Feminino,Agosto,22
3944,2020,Pará,Feminino,Setembro,8
3945,2020,Pará,Feminino,Outubro,5
3946,2020,Pará,Feminino,Novembro,9
3947,2020,Pará,Feminino,Dezembro,15
3948,2020,Amapá,Feminino,Janeiro,0
3949,2020,Amapá,Feminino,Fevereiro,0
3950,2020,Amapá,Feminino,Março,0
3951,2020,Amapá,Feminino,Abril,0
3952,2020,Amapá,Feminino,Maio,0
3953,2020,Amapá,Feminino,Junho,0
3954,2020,Amapá,Feminino,Julho,0
3955,2020,Amapá,Feminino,Agosto,1
3956,2020,Amapá,Feminino,Setembro,0
3957,2020,Amapá,Feminino,Outubro,1
3958,2020,Amapá,Feminino,Novembro,0
3959,2020,Amapá,Feminino,Dezembro,2
3960,2020,Tocantins,Feminino,Janeiro,1
3961,2020,Tocantins,Feminino,Fevereiro,0
3962,2020,Tocantins,Feminino,Março,0
3963,2020,Tocantins,Feminino,Abril,0
3964,2020,Tocantins,Feminino,Maio,1
3965,2020,Tocantins,Feminino,Junho,1
3966,2020,Tocantins,Feminino,Julho,1
3967,2020,Tocantins,Feminino,Agosto,1
3968,2020,Tocantins,Feminino,Setembro,1
3969,2020,Tocantins,Feminino,Outubro,0
3970,2020,Tocantins,Feminino,Novembro,1
3971,2020,Tocantins,Feminino,Dezembro,0
3972,2020,Maranhão,Feminino,Janeiro,0
