,ano,uf,genero,mes,numero,numero_mes,data
3423,2017,Bahia,Feminino,Abril,4,04,2017-04-01
3424,2017,Bahia,Feminino,Maio,6,05,2017-05-01
3425,2017,Bahia,Feminino,Junho,6,06,2017-06-01
3426,2017,Bahia,Feminino,Julho,9,07,2017-07-01
3427,2017,Bahia,Feminino,Agosto,9,08,2017-08-01
3428,2017,Bahia,Feminino,Setembro,10,09,2017-09-01
3429,2017,Bahia,Feminino,Outubro,14,10,2017-10-01
3430,2017,Bahia,Feminino,Novembro,7,11,2017-11-01
3431,2017,Bahia,Feminino,Dezembro,8,12,2017-12-01
3432,2017,Minas Gerais,Feminino,Janeiro,25,01,2017-01-01
3433,2017,Minas Gerais,Feminino,Fevereiro,15,02,2017-02-01
3434,2017,Minas Gerais,Feminino,Março,20,03,2017-03-01
3435,2017,Minas Gerais,Feminino,Abril,15,04,2017-04-01
3436,2017,Minas Gerais,Feminino,Maio,26,05,2017-05-01
3437,2017,Minas Gerais,Feminino,Junho,21,06,2017-06-01
3438,2017,Minas Gerais,Feminino,Julho,19,07,2017-07-01
3439,2017,Minas Gerais,Feminino,Agosto,20,08,2017-08-01
3440,2017,Minas Gerais,Feminino,Setembro,25,09,2017-09-01
3441,2017,Minas Gerais,Feminino,Outubro,17,10,2017-10-01
3442,2017,Minas Gerais,Feminino,Novembro,19,11,2017-11-01
3443,2017,Minas Gerais,Feminino,Dezembro,28,12,2017-12-01
3444,2017,Espírito Santo,Feminino,Janeiro,5,01,2017-01-01
3445,2017,Espírito Santo,Feminino,Fevereiro,1,02,2017-02-01
3446,2017,Espírito Santo,Feminino,Março,3,03,2017-03-01
3447,2017,Espírito Santo,Feminino,Abril,6,04,2017-04-01
3448,2017,Espírito Santo,Feminino,Maio,3,05,2017-05-01
3449,2017,Espírito Santo,Feminino,Junho,5,06,2017-06-01
3450,2017,Espírito Santo,Feminino,Julho,3,07,2017-07-01
3451,2017,Espírito Santo,Feminino,Agosto,2,08,2017-08-01
3452,2017,Espírito Santo,Feminino,Setembro,4,09,2017-09-01
3453,2017,Espírito Santo,Feminino,Outubro,8,10,2017-10-01
3454,2017,Espírito Santo,Feminino,Novembro,1,11,2017-11-01
3455,2017,Espírito Santo,Feminino,Dezembro,8,12,2017-12-01
3456,2017,Rio de Janeiro,Feminino,Janeiro,22,01,2017-01-01
3457,2017,Rio de Janeiro,Feminino,Fevereiro,17,02,2017-02-01
3458,2017,Rio de Janeiro,Feminino,Março,30,03,2017-03-01
3459,2017,Rio de Janeiro,Feminino,Abril,26,04,2017-04-01
3460,2017,Rio de Janeiro,Feminino,Maio,23,05,2017-05-01
3461,2017,Rio de Janeiro,Feminino,Junho,20,06,2017-06-01
3462,2017,Rio de Janeiro,Feminino,Julho,24,07,2017-07-01
3463,2017,Rio de Janeiro,Feminino,Agosto,31,08,2017-08-01
3464,2017,Rio de Janeiro,Feminino,Setembro,29,09,2017-09-01
3465,2017,Rio de Janeiro,Feminino,Outubro,29,10,2017-10-01
3466,2017,Rio de Janeiro,Feminino,Novembro,22,11,2017-11-01
3467,2017,Rio de Janeiro,Feminino,Dezembro,26,12,2017-12-01
3468,2017,São Paulo,Feminino,Janeiro,91,01,2017-01-01
3469,2017,São Paulo,Feminino,Fevereiro,81,02,2017-02-01
3470,2017,São Paulo,Feminino,Março,128,03,2017-03-01
3471,2017,São Paulo,Feminino,Abril,113,04,2017-04-01
3472,2017,São Paulo,Feminino,Maio,123,05,2017-05-01
3473,2017,São Paulo,Feminino,Junho,121,06,2017-06-01
3474,2017,São Paulo,Feminino,Julho,119,07,2017-07-01
3475,2017,São Paulo,Feminino,Agosto,128,08,2017-08-01
3476,2017,São Paulo,Feminino,Setembro,154,09,2017-09-01
3477,2017,São Paulo,Feminino,Outubro,151,10,2017-10-01
3478,2017,São Paulo,Feminino,Novembro,143,11,2017-11-01
3479,2017,São Paulo,Feminino,Dezembro,143,12,2017-12-01
3480,2017,Paraná,Feminino,Janeiro,12,01,2017-01-01
3481,2017,Paraná,Feminino,Fevereiro,6,02,2017-02-01
3482,2017,Paraná,Feminino,Março,11,03,2017-03-01
3483,2017,Paraná,Feminino,Abril,10,04,2017-04-01
3484,2017,Paraná,Feminino,Maio,13,05,2017-05-01
3485,2017,Paraná,Feminino,Junho,12,06,2017-06-01
3486,2017,Paraná,Feminino,Julho,14,07,2017-07-01
3487,2017,Paraná,Feminino,Agosto,14,08,2017-08-01
3488,2017,Paraná,Feminino,Setembro,16,09,2017-09-01
3489,2017,Paraná,Feminino,Outubro,12,10,2017-10-01
3490,2017,Paraná,Feminino,Novembro,20,11,2017-11-01
3491,2017,Paraná,Feminino,Dezembro,24,12,2017-12-01
3492,2017,Santa Catarina,Feminino,Janeiro,4,01,2017-01-01
3493,2017,Santa Catarina,Feminino,Fevereiro,10,02,2017-02-01
3494,2017,Santa Catarina,Feminino,Março,14,03,2017-03-01
3495,2017,Santa Catarina,Feminino,Abril,9,04,2017-04-01
3496,2017,Santa Catarina,Feminino,Maio,14,05,2017-05-01
3497,2017,Santa Catarina,Feminino,Junho,12,06,2017-06-01
3498,2017,Santa Catarina,Feminino,Julho,15,07,2017-07-01
3499,2017,Santa Catarina,Feminino,Agosto,11,08,2017-08-01
3500,2017,Santa Catarina,Feminino,Setembro,11,09,2017-09-01
3501,2017,Santa Catarina,Feminino,Outubro,8,10,2017-10-01
3502,2017,Santa Catarina,Feminino,Novembro,16,11,2017-11-01
3503,2017,Santa Catarina,Feminino,Dezembro,11,12,2017-12-01
3504,2017,Rio Grande do Sul,Feminino,Janeiro,7,01,2017-01-01
3505,2017,Rio Grande do Sul,Feminino,Fevereiro,8,02,2017-02-01
3506,2017,Rio Grande do Sul,Feminino,Março,10,03,2017-03-01
3507,2017,Rio Grande do Sul,Feminino,Abril,4,04,2017-04-01
3508,2017,Rio Grande do Sul,Feminino,Maio,15,05,2017-05-01
3509,2017,Rio Grande do Sul,Feminino,Junho,16,06,2017-06-01
3510,2017,Rio Grande do Sul,Feminino,Julho,15,07,2017-07-01
3511,2017,Rio Grande do Sul,Feminino,Agosto,10,08,2017-08-01
3512,2017,Rio Grande do Sul,Feminino,Setembro,10,09,2017-09-01
3513,2017,Rio Grande do Sul,Feminino,Outubro,10,10,2017-10-01
3514,2017,Rio Grande do Sul,Feminino,Novembro,12,11,2017-11-01
3515,2017,Rio Grande do Sul,Feminino,Dezembro,11,12,2017-12-01
3516,2017,Mato Grosso do Sul,Feminino,Janeiro,3,01,2017-01-01
3517,2017,Mato Grosso do Sul,Feminino,Fevereiro,5,02,2017-02-01
3518,2017,Mato Grosso do Sul,Feminino,Março,5,03,2017-03-01
3519,2017,Mato Grosso do Sul,Feminino,Abril,3,04,2017-04-01
3520,2017,Mato Grosso do Sul,Feminino,Maio,11,05,2017-05-01
3521,2017,Mato Grosso do Sul,Feminino,Junho,2,06,2017-06-01
3522,2017,Mato Grosso do Sul,Feminino,Julho,6,07,2017-07-01
3523,2017,Mato Grosso do Sul,Feminino,Agosto,9,08,2017-08-01
3524,2017,Mato Grosso do Sul,Feminino,Setembro,7,09,2017-09-01
3525,2017,Mato Grosso do Sul,Feminino,Outubro,7,10,2017-10-01
3526,2017,Mato Grosso do Sul,Feminino,Novembro,9,11,2017-11-01
3527,2017,Mato Grosso do Sul,Feminino,Dezembro,6,12,2017-12-01
3528,2017,Mato Grosso,Feminino,Janeiro,1,01,2017-01-01
3529,2017,Mato Grosso,Feminino,Fevereiro,3,02,2017-02-01
3530,2017,Mato Grosso,Feminino,Março,1,03,2017-03-01
3531,2017,Mato Grosso,Feminino,Abril,0,04,2017-04-01
3532,2017,Mato Grosso,Feminino,Maio,0,05,2017-05-01
3533,2017,Mato Grosso,Feminino,Junho,2,06,2017-06-01
3534,2017,Mato Grosso,Feminino,Julho,4,07,2017-07-01
3535,2017,Mato Grosso,Feminino,Agosto,3,08,2017-08-01
3536,2017,Mato Grosso,Feminino,Setembro,2,09,2017-09-01
3537,2017,Mato Grosso,Feminino,Outubro,1,10,2017-10-01
3538,2017,Mato Grosso,Feminino,Novembro,2,11,2017-11-01
3539,2017,Mato Grosso,Feminino,Dezembro,2,12,2017-12-01
3540,2017,Goiás,Feminino,Janeiro,10,01,2017-01-01
3541,2017,Goiás,Feminino,Fevereiro,5,02,2017-02-01
3542,2017,Goiás,Feminino,Março,8,03,2017-03-01
3543,2017,Goiás,Feminino,Abril,5,04,2017-04-01
3544,2017,Goiás,Feminino,Maio,5,05,2017-05-01
3545,2017,Goiás,Feminino,Junho,5,06,2017-06-01
3546,2017,Goiás,Feminino,Julho,10,07,2017-07-01
3547,2017,Goiás,Feminino,Agosto,12,08,2017-08-01
3548,2017,Goiás,Feminino,Setembro,14,09,2017-09-01
3549,2017,Goiás,Feminino,Outubro,5,10,2017-10-01
3550,2017,Goiás,Feminino,Novembro,10,11,2017-11-01
3551,2017,Goiás,Feminino,Dezembro,7,12,2017-12-01
3552,2017,Distrito Federal,Feminino,Janeiro,6,01,2017-01-01
3553,2017,Distrito Federal,Feminino,Fevereiro,4,02,2017-02-01
3554,2017,Distrito Federal,Feminino,Março,5,03,2017-03-01
3555,2017,Distrito Federal,Feminino,Abril,8,04,2017-04-01
3556,2017,Distrito Federal,Feminino,Maio,8,05,2017-05-01
3557,2017,Distrito Federal,Feminino,Junho,7,06,2017-06-01
3558,2017,Distrito Federal,Feminino,Julho,8,07,2017-07-01
3559,2017,Distrito Federal,Feminino,Agosto,5,08,2017-08-01
3560,2017,Distrito Federal,Feminino,Setembro,9,09,2017-09-01
3561,2017,Distrito Federal,Feminino,Outubro,6,10,2017-10-01
3562,2017,Distrito Federal,Feminino,Novembro,10,11,2017-11-01
3563,2017,Distrito Federal,Feminino,Dezembro,6,12,2017-12-01
3564,2018,Rondônia,Feminino,Janeiro,3,01,2018-01-01
3565,2018,Rondônia,Feminino,Fevereiro,3,02,2018-02-01
3566,2018,Rondônia,Feminino,Março,0,03,2018-03-01
3567,2018,Rondônia,Feminino,Abril,0,04,2018-04-01
3568,2018,Rondônia,Feminino,Maio,0,05,2018-05-01
3569,2018,Rondônia,Feminino,Junho,0,06,2018-06-01
3570,2018,Rondônia,Feminino,Julho,1,07,2018-07-01
3571,2018,Rondônia,Feminino,Agosto,0,08,2018-08-01
3572,2018,Rondônia,Feminino,Setembro,1,09,2018-09-01
3573,2018,Rondônia,Feminino,Outubro,4,10,2018-10-01
3574,2018,Rondônia,Feminino,Novembro,2,11,2018-11-01
3575,2018,Rondônia,Feminino,Dezembro,4,12,2018-12-01
3576,2018,Acre,Feminino,Janeiro,0,01,2018-01-01
3577,2018,Acre,Feminino,Fevereiro,0,02,2018-02-01
3578,2018,Acre,Feminino,Março,1,03,2018-03-01
3579,2018,Acre,Feminino,Abril,1,04,2018-04-01
3580,2018,Acre,Feminino,Maio,1,05,2018-05-01
3581,2018,Acre,Feminino,Junho,0,06,2018-06-01
3582,2018,Acre,Feminino,Julho,1,07,2018-07-01
3583,2018,Acre,Feminino,Agosto,0,08,2018-08-01
3584,2018,Acre,Feminino,Setembro,0,09,2018-09-01
3585,2018,Acre,Feminino,Outubro,0,10,2018-10-01
3586,2018,Acre,Feminino,Novembro,0,11,2018-11-01
3587,2018,Acre,Feminino,Dezembro,8,12,2018-12-01
3588,2018,Amazonas,Feminino,Janeiro,1,01,2018-01-01
3589,2018,Amazonas,Feminino,Fevereiro,1,02,2018-02-01
3590,2018,Amazonas,Feminino,Março,5,03,2018-03-01
3591,2018,Amazonas,Feminino,Abril,0,04,2018-04-01
3592,2018,Amazonas,Feminino,Maio,2,05,2018-05-01
3593,2018,Amazonas,Feminino,Junho,3,06,2018-06-01
3594,2018,Amazonas,Feminino,Julho,0,07,2018-07-01
3595,2018,Amazonas,Feminino,Agosto,1,08,2018-08-01
3596,2018,Amazonas,Feminino,Setembro,3,09,2018-09-01
3597,2018,Amazonas,Feminino,Outubro,1,10,2018-10-01
3598,2018,Amazonas,Feminino,Novembro,3,11,2018-11-01
3599,2018,Amazonas,Feminino,Dezembro,11,12,2018-12-01
3600,2018,Roraima,Feminino,Janeiro,0,01,2018-01-01
3601,2018,Roraima,Feminino,Fevereiro,0,02,2018-02-01
3602,2018,Roraima,Feminino,Março,0,03,2018-03-01
3603,2018,Roraima,Feminino,Abril,0,04,2018-04-01
3604,2018,Roraima,Feminino,Maio,0,05,2018-05-01
3605,2018,Roraima,Feminino,Junho,0,06,2018-06-01
3606,2018,Roraima,Feminino,Julho,0,07,2018-07-01
3607,2018,Roraima,Feminino,Agosto,0,08,2018-08-01
3608,2018,Roraima,Feminino,Setembro,0,09,2018-09-01
3609,2018,Roraima,Feminino,Outubro,1,10,2018-10-01
3610,2018,Roraima,Feminino,Novembro,1,11,2018-11-01
3611,2018,Roraima,Feminino,Dezembro,2,12,2018-12-01
3612,2018,Pará,Feminino,Janeiro,3,01,2018-01-01
3613,2018,Pará,Feminino,Fevereiro,1,02,2018-02-01
3614,2018,Pará,Feminino,Março,2,03,2018-03-01
3615,2018,Pará,Feminino,Abril,3,04,2018-04-01
3616,2018,Pará,Feminino,Maio,5,05,2018-05-01
3617,2018,Pará,Feminino,Junho,3,06,2018-06-01
3618,2018,Pará,Feminino,Julho,4,07,2018-07-01
3619,2018,Pará,Feminino,Agosto,8,08,2018-08-01
3620,2018,Pará,Feminino,Setembro,3,09,2018-09-01
3621,2018,Pará,Feminino,Outubro,9,10,2018-10-01
3622,2018,Pará,Feminino,Novembro,5,11,2018-11-01
3623,2018,Pará,Feminino,Dezembro,66,12,2018-12-01
3624,2018,Amapá,Feminino,Janeiro,0,01,2018-01-01
3625,2018,Amapá,Feminino,Fevereiro,0,02,2018-02-01
3626,2018,Amapá,Feminino,Março,1,03,2018-03-01
3627,2018,Amapá,Feminino,Abril,0,04,2018-04-01
3628,2018,Amapá,Feminino,Maio,1,05,2018-05-01
3629,2018,Amapá,Feminino,Junho,0,06,2018-06-01
3630,2018,Amapá,Feminino,Julho,0,07,2018-07-01
3631,2018,Amapá,Feminino,Agosto,0,08,2018-08-01
3632,2018,Amapá,Feminino,Setembro,1,09,2018-09-01
3633,2018,Amapá,Feminino,Outubro,0,10,2018-10-01
3634,2018,Amapá,Feminino,Novembro,0,11,2018-11-01
3635,2018,Amapá,Feminino,Dezembro,4,12,2018-12-01
3636,2018,Tocantins,Feminino,Janeiro,0,01,2018-01-01
3637,2018,Tocantins,Feminino,Fevereiro,0,02,2018-02-01
3638,2018,Tocantins,Feminino,Março,0,03,2018-03-01
3639,2018,Tocantins,Feminino,Abril,0,04,2018-04-01
3640,2018,Tocantins,Feminino,Maio,0,05,2018-05-01
3641,2018,Tocantins,Feminino,Junho,2,06,2018-06-01
3642,2018,Tocantins,Feminino,Julho,0,07,2018-07-01
3643,2018,Tocantins,Feminino,Agosto,1,08,2018-08-01
3644,2018,Tocantins,Feminino,Setembro,0,09,2018-09-01
3645,2018,Tocantins,Feminino,Outubro,0,10,2018-10-01
3646,2018,Tocantins,Feminino,Novembro,0,11,2018-11-01
3647,2018,Tocantins,Feminino,Dezembro,8,12,2018-12-01
3648,2018,Maranhão,Feminino,Janeiro,1,01,2018-01-01
3649,2018,Maranhão,Feminino,Fevereiro,0,02,2018-02-01
3650,2018,Maranhão,Feminino,Março,1,03,2018-03-01
3651,2018,Maranhão,Feminino,Abril,1,04,2018-04-01
3652,2018,Maranhão,Feminino,Maio,1,05,2018-05-01
3653,2018,Maranhão,Feminino,Junho,0,06,2018-06-01
3654,2018,Maranhão,Feminino,Julho,2,07,2018-07-01
3655,2018,Maranhão,Feminino,Agosto,0,08,2018-08-01
3656,2018,Maranhão,Feminino,Setembro,1,09,2018-09-01
3657,2018,Maranhão,Feminino,Outubro,0,10,2018-10-01
3658,2018,Maranhão,Feminino,Novembro,2,11,2018-11-01
3659,2018,Maranhão,Feminino,Dezembro,5,12,2018-12-01
3660,2018,Piauí,Feminino,Janeiro,1,01,2018-01-01
3661,2018,Piauí,Feminino,Fevereiro,1,02,2018-02-01
3662,2018,Piauí,Feminino,Março,1,03,2018-03-01
3663,2018,Piauí,Feminino,Abril,0,04,2018-04-01
3664,2018,Piauí,Feminino,Maio,4,05,2018-05-01
3665,2018,Piauí,Feminino,Junho,5,06,2018-06-01
3666,2018,Piauí,Feminino,Julho,1,07,2018-07-01
3667,2018,Piauí,Feminino,Agosto,0,08,2018-08-01
3668,2018,Piauí,Feminino,Setembro,1,09,2018-09-01
3669,2018,Piauí,Feminino,Outubro,0,10,2018-10-01
3670,2018,Piauí,Feminino,Novembro,2,11,2018-11-01
3671,2018,Piauí,Feminino,Dezembro,12,12,2018-12-01
3672,2018,Ceará,Feminino,Janeiro,13,01,2018-01-01
3673,2018,Ceará,Feminino,Fevereiro,11,02,2018-02-01
3674,2018,Ceará,Feminino,Março,11,03,2018-03-01
3675,2018,Ceará,Feminino,Abril,11,04,2018-04-01
3676,2018,Ceará,Feminino,Maio,15,05,2018-05-01
3677,2018,Ceará,Feminino,Junho,14,06,2018-06-01
3678,2018,Ceará,Feminino,Julho,12,07,2018-07-01
3679,2018,Ceará,Feminino,Agosto,9,08,2018-08-01
3680,2018,Ceará,Feminino,Setembro,15,09,2018-09-01
3681,2018,Ceará,Feminino,Outubro,13,10,2018-10-01
3682,2018,Ceará,Feminino,Novembro,19,11,2018-11-01
3683,2018,Ceará,Feminino,Dezembro,69,12,2018-12-01
3684,2018,Rio Grande do Norte,Feminino,Janeiro,6,01,2018-01-01
3685,2018,Rio Grande do Norte,Feminino,Fevereiro,4,02,2018-02-01
3686,2018,Rio Grande do Norte,Feminino,Março,1,03,2018-03-01
3687,2018,Rio Grande do Norte,Feminino,Abril,1,04,2018-04-01
3688,2018,Rio Grande do Norte,Feminino,Maio,8,05,2018-05-01
3689,2018,Rio Grande do Norte,Feminino,Junho,4,06,2018-06-01
3690,2018,Rio Grande do Norte,Feminino,Julho,2,07,2018-07-01
3691,2018,Rio Grande do Norte,Feminino,Agosto,3,08,2018-08-01
3692,2018,Rio Grande do Norte,Feminino,Setembro,5,09,2018-09-01
3693,2018,Rio Grande do Norte,Feminino,Outubro,3,10,2018-10-01
3694,2018,Rio Grande do Norte,Feminino,Novembro,9,11,2018-11-01
3695,2018,Rio Grande do Norte,Feminino,Dezembro,23,12,2018-12-01
3696,2018,Paraíba,Feminino,Janeiro,3,01,2018-01-01
3697,2018,Paraíba,Feminino,Fevereiro,6,02,2018-02-01
3698,2018,Paraíba,Feminino,Março,5,03,2018-03-01
3699,2018,Paraíba,Feminino,Abril,2,04,2018-04-01
3700,2018,Paraíba,Feminino,Maio,1,05,2018-05-01
3701,2018,Paraíba,Feminino,Junho,1,06,2018-06-01
3702,2018,Paraíba,Feminino,Julho,6,07,2018-07-01
3703,2018,Paraíba,Feminino,Agosto,4,08,2018-08-01
3704,2018,Paraíba,Feminino,Setembro,5,09,2018-09-01
3705,2018,Paraíba,Feminino,Outubro,3,10,2018-10-01
3706,2018,Paraíba,Feminino,Novembro,6,11,2018-11-01
3707,2018,Paraíba,Feminino,Dezembro,22,12,2018-12-01
3708,2018,Pernambuco,Feminino,Janeiro,13,01,2018-01-01
3709,2018,Pernambuco,Feminino,Fevereiro,13,02,2018-02-01
3710,2018,Pernambuco,Feminino,Março,5,03,2018-03-01
3711,2018,Pernambuco,Feminino,Abril,11,04,2018-04-01
3712,2018,Pernambuco,Feminino,Maio,8,05,2018-05-01
3713,2018,Pernambuco,Feminino,Junho,4,06,2018-06-01
3714,2018,Pernambuco,Feminino,Julho,14,07,2018-07-01
3715,2018,Pernambuco,Feminino,Agosto,17,08,2018-08-01
3716,2018,Pernambuco,Feminino,Setembro,10,09,2018-09-01
3717,2018,Pernambuco,Feminino,Outubro,18,10,2018-10-01
3718,2018,Pernambuco,Feminino,Novembro,32,11,2018-11-01
3719,2018,Pernambuco,Feminino,Dezembro,115,12,2018-12-01
3720,2018,Alagoas,Feminino,Janeiro,2,01,2018-01-01
3721,2018,Alagoas,Feminino,Fevereiro,2,02,2018-02-01
3722,2018,Alagoas,Feminino,Março,3,03,2018-03-01
3723,2018,Alagoas,Feminino,Abril,1,04,2018-04-01
3724,2018,Alagoas,Feminino,Maio,2,05,2018-05-01
3725,2018,Alagoas,Feminino,Junho,1,06,2018-06-01
3726,2018,Alagoas,Feminino,Julho,1,07,2018-07-01
3727,2018,Alagoas,Feminino,Agosto,0,08,2018-08-01
3728,2018,Alagoas,Feminino,Setembro,2,09,2018-09-01
3729,2018,Alagoas,Feminino,Outubro,3,10,2018-10-01
3730,2018,Alagoas,Feminino,Novembro,2,11,2018-11-01
3731,2018,Alagoas,Feminino,Dezembro,37,12,2018-12-01
3732,2018,Sergipe,Feminino,Janeiro,1,01,2018-01-01
3733,2018,Sergipe,Feminino,Fevereiro,0,02,2018-02-01
3734,2018,Sergipe,Feminino,Março,3,03,2018-03-01
3735,2018,Sergipe,Feminino,Abril,0,04,2018-04-01
3736,2018,Sergipe,Feminino,Maio,0,05,2018-05-01
3737,2018,Sergipe,Feminino,Junho,0,06,2018-06-01
3738,2018,Sergipe,Feminino,Julho,3,07,2018-07-01
3739,2018,Sergipe,Feminino,Agosto,0,08,2018-08-01
3740,2018,Sergipe,Feminino,Setembro,3,09,2018-09-01
3741,2018,Sergipe,Feminino,Outubro,5,10,2018-10-01
3742,2018,Sergipe,Feminino,Novembro,3,11,2018-11-01
3743,2018,Sergipe,Feminino,Dezembro,5,12,2018-12-01
3744,2018,Bahia,Feminino,Janeiro,8,01,2018-01-01
3745,2018,Bahia,Feminino,Fevereiro,7,02,2018-02-01
3746,2018,Bahia,Feminino,Março,0,03,2018-03-01
3747,2018,Bahia,Feminino,Abril,5,04,2018-04-01
3748,2018,Bahia,Feminino,Maio,12,05,2018-05-01
3749,2018,Bahia,Feminino,Junho,15,06,2018-06-01
3750,2018,Bahia,Feminino,Julho,14,07,2018-07-01
3751,2018,Bahia,Feminino,Agosto,5,08,2018-08-01
3752,2018,Bahia,Feminino,Setembro,13,09,2018-09-01
3753,2018,Bahia,Feminino,Outubro,14,10,2018-10-01
3754,2018,Bahia,Feminino,Novembro,17,11,2018-11-01
3755,2018,Bahia,Feminino,Dezembro,60,12,2018-12-01
3756,2018,Minas Gerais,Feminino,Janeiro,24,01,2018-01-01
3757,2018,Minas Gerais,Feminino,Fevereiro,19,02,2018-02-01
3758,2018,Minas Gerais,Feminino,Março,21,03,2018-03-01
3759,2018,Minas Gerais,Feminino,Abril,21,04,2018-04-01
3760,2018,Minas Gerais,Feminino,Maio,32,05,2018-05-01
3761,2018,Minas Gerais,Feminino,Junho,22,06,2018-06-01
3762,2018,Minas Gerais,Feminino,Julho,25,07,2018-07-01
3763,2018,Minas Gerais,Feminino,Agosto,24,08,2018-08-01
3764,2018,Minas Gerais,Feminino,Setembro,43,09,2018-09-01
3765,2018,Minas Gerais,Feminino,Outubro,32,10,2018-10-01
3766,2018,Minas Gerais,Feminino,Novembro,34,11,2018-11-01
3767,2018,Minas Gerais,Feminino,Dezembro,115,12,2018-12-01
3768,2018,Espírito Santo,Feminino,Janeiro,4,01,2018-01-01
3769,2018,Espírito Santo,Feminino,Fevereiro,3,02,2018-02-01
3770,2018,Espírito Santo,Feminino,Março,4,03,2018-03-01
3771,2018,Espírito Santo,Feminino,Abril,7,04,2018-04-01
3772,2018,Espírito Santo,Feminino,Maio,5,05,2018-05-01
3773,2018,Espírito Santo,Feminino,Junho,3,06,2018-06-01
3774,2018,Espírito Santo,Feminino,Julho,5,07,2018-07-01
3775,2018,Espírito Santo,Feminino,Agosto,4,08,2018-08-01
3776,2018,Espírito Santo,Feminino,Setembro,4,09,2018-09-01
3777,2018,Espírito Santo,Feminino,Outubro,4,10,2018-10-01
3778,2018,Espírito Santo,Feminino,Novembro,4,11,2018-11-01
3779,2018,Espírito Santo,Feminino,Dezembro,16,12,2018-12-01
3780,2018,Rio de Janeiro,Feminino,Janeiro,25,01,2018-01-01
3781,2018,Rio de Janeiro,Feminino,Fevereiro,14,02,2018-02-01
3782,2018,Rio de Janeiro,Feminino,Março,33,03,2018-03-01
3783,2018,Rio de Janeiro,Feminino,Abril,24,04,2018-04-01
3784,2018,Rio de Janeiro,Feminino,Maio,21,05,2018-05-01
3785,2018,Rio de Janeiro,Feminino,Junho,23,06,2018-06-01
3786,2018,Rio de Janeiro,Feminino,Julho,24,07,2018-07-01
3787,2018,Rio de Janeiro,Feminino,Agosto,32,08,2018-08-01
3788,2018,Rio de Janeiro,Feminino,Setembro,29,09,2018-09-01
3789,2018,Rio de Janeiro,Feminino,Outubro,35,10,2018-10-01
3790,2018,Rio de Janeiro,Feminino,Novembro,37,11,2018-11-01
3791,2018,Rio de Janeiro,Feminino,Dezembro,109,12,2018-12-01
3792,2018,São Paulo,Feminino,Janeiro,129,01,2018-01-01
3793,2018,São Paulo,Feminino,Fevereiro,105,02,2018-02-01
3794,2018,São Paulo,Feminino,Março,107,03,2018-03-01
3795,2018,São Paulo,Feminino,Abril,120,04,2018-04-01
3796,2018,São Paulo,Feminino,Maio,131,05,2018-05-01
3797,2018,São Paulo,Feminino,Junho,130,06,2018-06-01
3798,2018,São Paulo,Feminino,Julho,143,07,2018-07-01
3799,2018,São Paulo,Feminino,Agosto,120,08,2018-08-01
3800,2018,São Paulo,Feminino,Setembro,184,09,2018-09-01
3801,2018,São Paulo,Feminino,Outubro,189,10,2018-10-01
3802,2018,São Paulo,Feminino,Novembro,260,11,2018-11-01
3803,2018,São Paulo,Feminino,Dezembro,827,12,2018-12-01
3804,2018,Paraná,Feminino,Janeiro,12,01,2018-01-01
3805,2018,Paraná,Feminino,Fevereiro,7,02,2018-02-01
3806,2018,Paraná,Feminino,Março,17,03,2018-03-01
3807,2018,Paraná,Feminino,Abril,15,04,2018-04-01
3808,2018,Paraná,Feminino,Maio,14,05,2018-05-01
3809,2018,Paraná,Feminino,Junho,9,06,2018-06-01
3810,2018,Paraná,Feminino,Julho,16,07,2018-07-01
3811,2018,Paraná,Feminino,Agosto,12,08,2018-08-01
3812,2018,Paraná,Feminino,Setembro,19,09,2018-09-01
3813,2018,Paraná,Feminino,Outubro,24,10,2018-10-01
3814,2018,Paraná,Feminino,Novembro,27,11,2018-11-01
3815,2018,Paraná,Feminino,Dezembro,111,12,2018-12-01
3816,2018,Santa Catarina,Feminino,Janeiro,14,01,2018-01-01
3817,2018,Santa Catarina,Feminino,Fevereiro,7,02,2018-02-01
3818,2018,Santa Catarina,Feminino,Março,9,03,2018-03-01
3819,2018,Santa Catarina,Feminino,Abril,8,04,2018-04-01
3820,2018,Santa Catarina,Feminino,Maio,7,05,2018-05-01
3821,2018,Santa Catarina,Feminino,Junho,12,06,2018-06-01
3822,2018,Santa Catarina,Feminino,Julho,16,07,2018-07-01
3823,2018,Santa Catarina,Feminino,Agosto,18,08,2018-08-01
3824,2018,Santa Catarina,Feminino,Setembro,16,09,2018-09-01
3825,2018,Santa Catarina,Feminino,Outubro,13,10,2018-10-01
3826,2018,Santa Catarina,Feminino,Novembro,18,11,2018-11-01
3827,2018,Santa Catarina,Feminino,Dezembro,62,12,2018-12-01
3828,2018,Rio Grande do Sul,Feminino,Janeiro,7,01,2018-01-01
3829,2018,Rio Grande do Sul,Feminino,Fevereiro,12,02,2018-02-01
3830,2018,Rio Grande do Sul,Feminino,Março,13,03,2018-03-01
3831,2018,Rio Grande do Sul,Feminino,Abril,11,04,2018-04-01
3832,2018,Rio Grande do Sul,Feminino,Maio,11,05,2018-05-01
3833,2018,Rio Grande do Sul,Feminino,Junho,10,06,2018-06-01
3834,2018,Rio Grande do Sul,Feminino,Julho,11,07,2018-07-01
3835,2018,Rio Grande do Sul,Feminino,Agosto,10,08,2018-08-01
3836,2018,Rio Grande do Sul,Feminino,Setembro,19,09,2018-09-01
